X,SubjID,Site,Task,Congruency,RT,Acc
1975,P07,ffa,face,cong,999.7509348,0
3641,P13,lo,face,cong,588.0610419,0
11474,p64,lo,object,cong,533.2100208,1
1017,P04,ffa,face,cong,954.6028945,1
12248,p67,ffa,object,cong,1026.664946,0
13264,p70,lo,object,cong,1150.207205,1
9252,p57,lo,object,cong,1124.530046,1
11708,p65,lo,object,cong,797.2748647,0
12823,p69,ffa,object,cong,665.6812173,1
7870,p53,ffa,object,cong,484.6002177,0
6489,P22,lo,face,incong,1003.98749,1
7339,p51,lo,object,cong,989.7344465,1
6541,P22,lo,face,cong,1147.211399,0
1946,P07,ffa,face,cong,1150.789578,0
2755,P09,lo,face,cong,982.3375252,1
9945,p59,lo,object,cong,842.0442362,0
13662,p72,lo,object,cong,615.2577627,1
13102,p69,lo,object,cong,702.2075947,0
3883,P14,ffa,face,cong,1109.144214,1
9048,p56,lo,object,incong,1188.196456,0
11730,p65,lo,object,cong,791.2081961,1
1135,P04,lo,face,cong,1130.666277,0
2037,P07,lo,face,cong,827.7699782,0
12626,p68,ffa,object,cong,1022.575187,0
4675,P16,lo,face,cong,803.8854719,1
12809,p69,ffa,object,cong,861.3679141,1
13011,p69,lo,object,cong,1144.50422,0
12959,p69,lo,object,cong,1252.458601,1
9652,p58,lo,object,cong,544.1269035,1
9557,p58,lo,object,cong,416.0972259,1
12106,p66,lo,object,cong,990.6998489,1
13826,p73,ffa,object,cong,899.9354566,1
9674,p59,ffa,object,cong,919.4931205,1
5867,P20,lo,face,cong,607.1771265,0
1508,P05,lo,face,incong,1080.408846,1
1165,P04,lo,face,cong,959.2265615,1
8017,p53,lo,object,incong,426.0828035,0
13932,p73,lo,object,cong,774.5577888,0
7664,p52,lo,object,cong,593.337385,0
460,P02,ffa,face,cong,1264.135252,0
5143,P18,ffa,face,incong,1236.971075,0
3489,P13,ffa,face,cong,1037.954505,1
12720,p68,lo,object,cong,814.2331364,0
4678,P16,lo,face,cong,806.4592431,1
4612,P16,lo,face,cong,1178.80963,1
5193,P18,lo,face,cong,571.6092102,0
11119,p63,lo,object,incong,843.5886233,1
8382,p54,lo,object,cong,891.52181,0
1916,P07,ffa,face,incong,633.8178086,0
10129,p60,ffa,object,cong,866.3014034,1
6572,P23,ffa,face,cong,1212.25976,1
7846,p53,ffa,object,cong,714.5207031,0
2864,P10,ffa,face,incong,506.5428477,1
3526,P13,ffa,face,cong,493.5353811,0
541,P02,lo,face,cong,911.8966756,0
11793,p65,lo,object,cong,463.5313623,0
3063,P10,lo,face,cong,666.039444,0
13771,p73,ffa,object,incong,1001.054649,0
14122,p74,ffa,object,incong,881.5134483,1
10002,p60,ffa,object,cong,534.5207474,0
8936,p56,lo,object,cong,515.9340741,0
3550,P13,ffa,face,cong,436.1954107,0
1532,P05,lo,face,cong,1205.137985,0
4071,P15,ffa,face,cong,1063.188182,1
10537,p61,lo,object,cong,1076.954621,1
13108,p70,ffa,object,incong,436.2598443,0
4953,P17,lo,face,cong,732.2077096,1
7641,p52,ffa,object,cong,1176.429901,0
13322,p70,lo,object,incong,852.1416359,1
7395,p51,lo,object,cong,801.6561545,0
8338,p54,lo,object,cong,670.5614828,1
40,P01,ffa,face,cong,627.2179227,0
9684,p59,ffa,object,cong,406.2796225,0
8403,p54,lo,object,cong,957.9095712,1
6120,P21,lo,face,incong,1273.654558,1
5294,P18,lo,face,cong,456.8773439,1
1983,P07,ffa,face,cong,1020.400505,0
5518,P19,lo,face,cong,1069.998356,0
6910,P24,ffa,face,cong,596.2640142,0
9414,p58,ffa,object,cong,468.5978507,0
12766,p68,lo,object,cong,432.9791336,1
7362,p51,lo,object,incong,1068.091547,1
1740,P06,lo,face,cong,1112.40385,0
13918,p73,lo,object,incong,539.1707835,0
10868,p62,lo,object,cong,1141.570515,0
4684,P17,ffa,face,cong,697.9291481,1
3809,P14,ffa,face,cong,449.0874553,1
6170,P21,lo,face,cong,542.4843938,0
2323,P08,ffa,face,incong,666.6211007,1
3897,P14,ffa,face,incong,1244.670793,0
3357,P12,lo,face,cong,497.2893394,0
5438,P19,ffa,face,cong,758.5826141,1
12828,p69,ffa,object,cong,578.9644568,1
4747,P17,ffa,face,incong,683.1482845,0
14212,p74,lo,object,cong,934.6020364,0
2784,P09,lo,face,cong,446.543405,1
9391,p58,ffa,object,cong,1093.009937,1
13942,p73,lo,object,cong,426.0903388,1
4955,P17,lo,face,cong,1105.566464,0
11480,p64,lo,object,cong,1261.601997,0
8185,p54,ffa,object,incong,592.5999194,1
1301,P05,ffa,face,cong,750.3696488,1
7078,P24,lo,face,cong,1120.354082,0
11216,p63,lo,object,cong,540.0589723,0
11978,p66,ffa,object,incong,944.2938254,0
87,P01,ffa,face,cong,1150.648835,0
3364,P12,lo,face,cong,729.2369253,0
4139,P15,ffa,face,incong,998.9672132,0
4453,P16,ffa,face,cong,671.6107964,1
7857,p53,ffa,object,cong,1150.159593,0
9659,p58,lo,object,cong,835.8145279,0
8973,p56,lo,object,cong,1094.520775,0
5795,P20,lo,face,cong,866.068631,1
14343,p74,lo,object,incong,1225.610458,1
6921,P24,ffa,face,cong,1139.877451,1
9356,p57,lo,object,cong,568.1507018,0
7653,p52,lo,object,cong,527.3815164,0
844,P03,lo,face,cong,1161.487924,0
1999,P07,ffa,face,cong,496.8027355,0
1693,P06,ffa,face,cong,1251.129689,1
5945,P21,ffa,face,cong,755.817478,1
6595,P23,ffa,face,cong,763.7808583,0
10733,p62,ffa,object,cong,1268.375672,0
5096,P18,ffa,face,cong,662.7944289,0
13712,p72,lo,object,incong,1240.213802,0
5828,P20,lo,face,cong,975.759636,1
7946,p53,ffa,object,cong,688.6244772,1
5420,P19,ffa,face,cong,819.6923437,0
13286,p70,lo,object,cong,1106.956997,0
8789,p56,ffa,object,cong,550.9627095,1
9678,p59,ffa,object,cong,1239.801307,0
10152,p60,lo,object,cong,924.6505035,0
8476,p55,ffa,object,cong,848.8253923,0
6419,P22,lo,face,cong,1118.938781,1
11952,p66,ffa,object,cong,658.1781626,1
10944,p63,ffa,object,cong,571.1827637,0
6699,P23,ffa,face,incong,983.3383543,1
5731,P20,ffa,face,cong,633.4350818,1
2632,P09,ffa,face,cong,804.7508254,0
10083,p60,ffa,object,cong,1177.750888,0
5512,P19,lo,face,incong,849.7059423,0
4623,P16,lo,face,cong,1130.1275,1
14064,p74,ffa,object,cong,1064.335208,1
1029,P04,ffa,face,cong,915.1312157,0
13308,p70,lo,object,incong,538.7369145,0
10782,p62,lo,object,cong,728.2972425,1
4433,P16,ffa,face,cong,543.5512862,1
4942,P17,lo,face,cong,700.6284004,0
10182,p60,lo,object,cong,1194.035727,1
9668,p58,lo,object,incong,741.0117388,1
1595,P06,ffa,face,incong,1070.467991,0
4869,P17,lo,face,cong,1225.259621,1
4536,P16,lo,face,cong,885.3726307,0
10768,p62,lo,object,cong,1153.323062,1
1663,P06,ffa,face,cong,1238.163656,1
1864,P06,lo,face,incong,842.8573076,0
543,P02,lo,face,cong,840.2465555,0
5674,P20,ffa,face,cong,629.3592768,0
7948,p53,ffa,object,cong,604.7610044,1
3426,P12,lo,face,cong,550.673777,0
10361,p61,ffa,object,incong,937.210445,0
9094,p57,ffa,object,cong,579.7133576,1
6510,P22,lo,face,incong,774.2013175,0
4508,P16,ffa,face,incong,920.4877339,1
2769,P09,lo,face,cong,574.1806723,1
9228,p57,lo,object,cong,1181.004741,1
4395,P16,ffa,face,incong,493.5020314,0
13766,p73,ffa,object,cong,1028.053308,0
12370,p67,lo,object,cong,949.7521265,1
6084,P21,ffa,face,cong,1046.425551,1
13214,p70,ffa,object,cong,1035.243581,1
9413,p58,ffa,object,cong,596.662795,1
775,P03,ffa,face,cong,491.5073012,1
9306,p57,lo,object,cong,683.9396707,0
13586,p72,lo,object,cong,617.614038,0
8220,p54,ffa,object,cong,1100.065008,1
5245,P18,lo,face,cong,511.7298171,0
10763,p62,ffa,object,cong,565.33842,0
7803,p53,ffa,object,cong,591.478856,0
13083,p69,lo,object,cong,642.5383015,0
1423,P05,lo,face,cong,1004.648814,1
13122,p70,ffa,object,cong,1147.666858,1
7405,p51,lo,object,incong,769.9848924,1
6686,P23,ffa,face,cong,699.4934344,1
2334,P08,ffa,face,incong,787.1131185,0
8186,p54,ffa,object,cong,1033.5787,1
10821,p62,lo,object,incong,1113.553908,0
4479,P16,ffa,face,incong,1072.752235,1
3747,P14,ffa,face,cong,441.0716774,0
6210,P21,lo,face,cong,1177.476569,0
4210,P15,ffa,face,cong,1259.916241,0
8118,p54,ffa,object,cong,454.3811473,0
6872,P24,ffa,face,cong,522.8296427,1
8899,p56,lo,object,incong,890.416974,0
10029,p60,ffa,object,cong,797.2066888,0
5544,P19,lo,face,cong,866.0426556,1
3958,P14,lo,face,cong,798.6017035,1
2935,P10,ffa,face,cong,943.1437114,1
6200,P21,lo,face,cong,912.3957489,1
2355,P08,lo,face,incong,852.4152445,1
6441,P22,lo,face,cong,631.525026,0
322,P02,ffa,face,cong,934.0215971,1
2924,P10,ffa,face,incong,764.4905144,1
12983,p69,lo,object,cong,871.631156,0
1012,P04,ffa,face,cong,618.9836219,0
7688,p52,lo,object,incong,993.1380621,0
6440,P22,lo,face,cong,988.7349903,0
12761,p68,lo,object,cong,1175.003809,1
7194,p51,ffa,object,cong,446.3185452,0
3621,P13,lo,face,cong,735.1795793,0
9153,p57,ffa,object,cong,440.2930613,1
537,P02,lo,face,incong,481.7114145,1
10578,p61,lo,object,cong,774.4331128,1
10580,p61,lo,object,cong,1139.906085,0
8405,p54,lo,object,cong,634.3918491,1
4632,P16,lo,face,cong,549.8296249,1
4495,P16,ffa,face,incong,1016.962428,0
7357,p51,lo,object,cong,446.8850139,1
8063,p53,lo,object,incong,1118.653507,1
5664,P20,ffa,face,cong,628.866373,0
12413,p67,lo,object,cong,823.5070911,0
7303,p51,ffa,object,incong,1247.379552,0
6289,P22,ffa,face,cong,1269.82597,0
10564,p61,lo,object,cong,1168.488935,1
5315,P19,ffa,face,cong,1263.153595,0
12724,p68,lo,object,incong,980.6954283,0
8721,p55,lo,object,cong,1241.499482,0
12922,p69,ffa,object,cong,1079.596566,0
13435,p72,ffa,object,cong,1000.473385,0
10405,p61,ffa,object,incong,801.8478321,1
8687,p55,lo,object,incong,1129.38532,1
7041,P24,lo,face,cong,1149.623733,1
8349,p54,lo,object,cong,1270.113878,0
8426,p55,ffa,object,incong,438.7953221,1
3483,P13,ffa,face,incong,1135.442015,0
4787,P17,ffa,face,cong,1078.714767,0
13319,p70,lo,object,incong,1046.019774,1
1446,P05,lo,face,cong,810.253791,0
600,P02,lo,face,cong,1260.128959,0
3251,P12,ffa,face,cong,553.8383216,1
6293,P22,ffa,face,incong,591.4163933,1
4298,P15,lo,face,cong,881.3310223,1
12644,p68,lo,object,incong,679.6019826,1
12175,p67,ffa,object,incong,716.1250945,1
2257,P08,ffa,face,cong,667.7650782,1
1659,P06,ffa,face,cong,456.4596255,0
10085,p60,ffa,object,cong,1239.223841,0
4496,P16,ffa,face,cong,508.7666278,1
14231,p74,lo,object,cong,1197.333813,1
2585,P09,ffa,face,cong,570.4233518,1
12615,p68,ffa,object,cong,502.9415938,1
2144,P07,lo,face,cong,1214.020426,0
3202,P12,ffa,face,incong,432.0761112,1
8433,p55,ffa,object,cong,994.5711226,0
11668,p65,ffa,object,incong,877.2144263,0
13119,p70,ffa,object,cong,577.2101834,1
7938,p53,ffa,object,cong,1119.263875,1
10618,p62,ffa,object,cong,1090.096884,0
956,P04,ffa,face,cong,1169.595266,1
5112,P18,ffa,face,cong,404.0680327,1
860,P03,lo,face,cong,495.2922692,1
10348,p61,ffa,object,cong,1237.308557,1
7603,p52,ffa,object,incong,438.3330672,0
6239,P21,lo,face,cong,820.8065084,1
8832,p56,ffa,object,cong,818.5192899,1
12578,p68,ffa,object,cong,552.5447871,0
4916,P17,lo,face,cong,868.4525988,1
2288,P08,ffa,face,cong,964.738987,1
9681,p59,ffa,object,incong,1046.93932,0
14095,p74,ffa,object,incong,1110.016938,1
5317,P19,ffa,face,cong,644.8606141,1
2420,P08,lo,face,cong,1000.004683,0
2822,P10,ffa,face,cong,1051.770162,1
6410,P22,lo,face,incong,1209.036763,0
1161,P04,lo,face,cong,655.7423677,0
6525,P22,lo,face,incong,945.0279214,1
11011,p63,ffa,object,cong,826.2349887,0
7329,p51,ffa,object,cong,1061.62323,0
3083,P10,lo,face,cong,647.8990028,1
4889,P17,lo,face,cong,686.0330024,0
10448,p61,ffa,object,incong,526.7959797,0
5709,P20,ffa,face,cong,899.2412537,1
1752,P06,lo,face,cong,1211.62994,1
8194,p54,ffa,object,incong,1123.823593,0
6167,P21,lo,face,incong,835.7054997,0
9175,p57,ffa,object,cong,500.3391716,0
9588,p58,lo,object,cong,703.33588,0
13634,p72,lo,object,incong,885.4117123,0
13096,p69,lo,object,incong,1204.859709,0
8249,p54,ffa,object,cong,652.791173,1
6129,P21,lo,face,incong,731.6638217,0
10210,p60,lo,object,cong,1099.014729,1
13393,p70,lo,object,cong,613.0294168,1
5508,P19,lo,face,incong,1001.580236,1
8273,p54,lo,object,incong,647.2393076,1
407,P02,ffa,face,cong,715.0254937,1
1237,P04,lo,face,incong,1108.616428,1
11654,p65,ffa,object,cong,853.014205,1
13442,p72,ffa,object,cong,949.9621694,0
12520,p68,ffa,object,cong,1147.798986,0
8171,p54,ffa,object,incong,480.9198855,1
6041,P21,ffa,face,cong,809.0072613,1
7128,P24,lo,face,incong,532.341036,1
8543,p55,ffa,object,cong,1111.730901,1
8785,p56,ffa,object,cong,929.5739744,1
8049,p53,lo,object,incong,1230.761738,1
9002,p56,lo,object,cong,1053.130909,0
13454,p72,ffa,object,incong,699.9180798,1
13483,p72,ffa,object,cong,491.0161546,1
13377,p70,lo,object,cong,1123.899172,1
5509,P19,lo,face,cong,1237.321956,1
968,P04,ffa,face,incong,924.0644535,1
2402,P08,lo,face,cong,445.3386109,0
222,P01,lo,face,cong,495.5240925,0
2064,P07,lo,face,incong,509.737924,0
9092,p57,ffa,object,cong,1155.608684,0
4331,P15,lo,face,cong,1134.016758,1
209,P01,lo,face,cong,846.8417554,0
9848,p59,lo,object,cong,535.9897049,0
13717,p72,lo,object,cong,1047.864473,0
11776,p65,lo,object,cong,617.9823026,0
5718,P20,ffa,face,incong,996.0625706,1
12642,p68,lo,object,cong,1152.055754,0
11134,p63,lo,object,cong,574.3860713,0
14351,p74,lo,object,cong,1109.276602,0
1567,P06,ffa,face,cong,936.1848526,0
8701,p55,lo,object,cong,1243.384122,1
2094,P07,lo,face,cong,711.5448299,0
6712,P23,lo,face,cong,968.5734811,0
11543,p64,lo,object,cong,515.5694481,0
2836,P10,ffa,face,cong,1036.002885,0
3871,P14,ffa,face,incong,776.0712146,0
4329,P15,lo,face,cong,772.4500611,0
3387,P12,lo,face,cong,1243.663965,1
14220,p74,lo,object,incong,793.0393579,0
11664,p65,ffa,object,cong,965.651411,0
3424,P12,lo,face,cong,948.8100369,1
11110,p63,lo,object,cong,519.7988252,1
7997,p53,lo,object,incong,568.6145611,0
1776,P06,lo,face,cong,1101.76625,0
6726,P23,lo,face,cong,1164.083688,0
14198,p74,lo,object,cong,1155.08162,1
375,P02,ffa,face,cong,764.6932921,0
11077,p63,lo,object,cong,930.2541954,1
4007,P14,lo,face,cong,881.3980798,0
5631,P20,ffa,face,incong,776.9547476,1
48,P01,ffa,face,incong,923.3200523,0
8707,p55,lo,object,cong,522.9561221,0
11431,p64,lo,object,cong,1022.662738,0
4218,P15,lo,face,incong,1242.82891,1
220,P01,lo,face,cong,1126.199162,0
1106,P04,lo,face,cong,552.4481535,1
4969,P17,lo,face,cong,1067.788482,0
6477,P22,lo,face,incong,430.8896568,0
8053,p53,lo,object,cong,723.7201203,1
4725,P17,ffa,face,cong,782.3561393,1
10078,p60,ffa,object,cong,815.2057958,0
14261,p74,lo,object,incong,541.9220109,1
11834,p65,lo,object,cong,529.543883,0
7189,p51,ffa,object,incong,843.7129698,0
9563,p58,lo,object,cong,601.4690717,1
10436,p61,ffa,object,cong,438.1443177,0
1692,P06,ffa,face,incong,669.9304143,0
8925,p56,lo,object,cong,1014.673288,1
7723,p52,lo,object,cong,805.3940173,1
166,P01,lo,face,cong,676.8190352,0
13436,p72,ffa,object,cong,784.7254548,0
967,P04,ffa,face,cong,493.8650727,0
8984,p56,lo,object,cong,676.3516169,0
14065,p74,ffa,object,cong,802.1953269,0
10122,p60,ffa,object,incong,640.4017472,0
7570,p52,ffa,object,cong,878.4731798,1
5045,P18,ffa,face,cong,564.0566275,0
12256,p67,ffa,object,cong,508.0596649,0
4045,P14,lo,face,cong,454.3258389,1
9412,p58,ffa,object,cong,813.1619246,0
7646,p52,lo,object,cong,586.8311726,0
9990,p60,ffa,object,cong,639.7428614,1
13648,p72,lo,object,incong,450.0231744,0
9129,p57,ffa,object,cong,580.7557609,0
13408,p70,lo,object,cong,450.9639822,0
11353,p64,ffa,object,cong,894.5810633,0
5851,P20,lo,face,cong,879.8344593,0
7285,p51,ffa,object,incong,462.837852,0
7355,p51,lo,object,cong,582.6326615,1
11013,p63,ffa,object,incong,736.1697535,0
8183,p54,ffa,object,cong,966.134973,0
5030,P18,ffa,face,cong,987.8939418,1
1471,P05,lo,face,cong,828.8115417,1
11163,p63,lo,object,cong,1166.848732,1
5630,P20,ffa,face,cong,1095.011804,0
7445,p51,lo,object,cong,1027.711932,0
12416,p67,lo,object,cong,1081.442499,1
225,P01,lo,face,cong,662.8445308,0
2401,P08,lo,face,cong,627.6564951,0
8380,p54,lo,object,cong,726.7744529,1
2062,P07,lo,face,cong,622.2523412,0
1260,P05,ffa,face,cong,685.0221433,0
7490,p52,ffa,object,cong,485.2653046,1
13672,p72,lo,object,cong,747.4299987,1
8624,p55,lo,object,cong,1239.883473,0
6956,P24,ffa,face,cong,674.5991246,0
3780,P14,ffa,face,cong,1066.954598,1
4439,P16,ffa,face,cong,1085.388444,1
5337,P19,ffa,face,cong,901.7975775,0
2654,P09,lo,face,incong,857.1338328,0
2565,P09,ffa,face,cong,659.8069494,0
7904,p53,ffa,object,cong,1000.381509,0
8088,p53,lo,object,incong,411.8880315,0
7511,p52,ffa,object,cong,1065.626022,1
1941,P07,ffa,face,incong,1003.403391,1
14144,p74,ffa,object,cong,834.6361132,1
11892,p66,ffa,object,cong,504.4832977,1
1940,P07,ffa,face,cong,524.0690742,0
9797,p59,ffa,object,cong,954.0651319,0
11209,p63,lo,object,cong,688.2214946,0
10332,p61,ffa,object,cong,406.1851459,0
7702,p52,lo,object,cong,995.1484039,1
8354,p54,lo,object,incong,426.4982009,0
8321,p54,lo,object,incong,406.7929173,0
4533,P16,lo,face,incong,696.2896673,1
13872,p73,ffa,object,cong,816.3047667,0
13675,p72,lo,object,cong,1154.225832,0
1437,P05,lo,face,cong,433.4680961,0
7553,p52,ffa,object,cong,1098.292898,0
13808,p73,ffa,object,cong,627.412861,0
8398,p54,lo,object,cong,860.5108013,0
8386,p54,lo,object,cong,507.985647,1
9646,p58,lo,object,incong,988.9261243,1
9149,p57,ffa,object,cong,924.6989088,0
6697,P23,ffa,face,incong,607.7170349,0
10703,p62,ffa,object,incong,916.4885095,1
13355,p70,lo,object,cong,751.2924202,1
6169,P21,lo,face,cong,460.6755377,0
13125,p70,ffa,object,cong,1073.487602,1
3291,P12,lo,face,cong,990.3733783,1
3255,P12,ffa,face,cong,530.0814048,0
1587,P06,ffa,face,cong,626.2097478,0
5276,P18,lo,face,cong,835.4135767,1
1500,P05,lo,face,incong,1229.794379,0
3196,P12,ffa,face,cong,1014.157192,0
1677,P06,ffa,face,cong,1212.10624,0
11752,p65,lo,object,incong,968.1627851,1
9301,p57,lo,object,cong,879.4066097,0
211,P01,lo,face,cong,781.3697759,1
5730,P20,ffa,face,incong,1069.687504,1
8954,p56,lo,object,incong,1178.399918,0
1365,P05,ffa,face,cong,792.1045036,1
675,P03,ffa,face,cong,825.1262363,0
4065,P15,ffa,face,cong,887.7095636,1
2853,P10,ffa,face,cong,580.163728,1
9401,p58,ffa,object,cong,1092.861228,1
2963,P10,ffa,face,cong,773.7930038,0
8429,p55,ffa,object,incong,466.4546158,0
3644,P13,lo,face,cong,1032.586591,0
11376,p64,ffa,object,cong,415.3200261,1
4510,P16,ffa,face,cong,954.2396984,0
908,P03,lo,face,incong,569.588222,1
13414,p70,lo,object,incong,977.0476753,0
10481,p61,lo,object,cong,859.6426812,1
7307,p51,ffa,object,cong,626.4878957,1
12425,p67,lo,object,cong,866.5587977,0
1356,P05,ffa,face,cong,759.7257262,0
7188,p51,ffa,object,cong,1156.137192,0
8113,p54,ffa,object,cong,1214.798276,1
8355,p54,lo,object,cong,919.694682,1
1325,P05,ffa,face,cong,571.3130709,0
11304,p64,ffa,object,cong,801.4659647,0
11928,p66,ffa,object,incong,1079.701107,0
13732,p73,ffa,object,cong,694.1810957,1
9470,p58,ffa,object,incong,759.2731691,0
5391,P19,ffa,face,incong,1003.744594,1
2036,P07,lo,face,cong,1126.593879,0
2515,P09,ffa,face,cong,609.9549777,0
11951,p66,ffa,object,cong,1125.81765,0
6617,P23,ffa,face,cong,1155.15022,1
6300,P22,ffa,face,incong,1281.793495,1
6362,P22,ffa,face,incong,1089.152326,0
10314,p61,ffa,object,cong,636.8950841,0
6853,P23,lo,face,cong,957.925004,1
3781,P14,ffa,face,incong,921.9625346,1
2524,P09,ffa,face,incong,455.3610094,0
12247,p67,ffa,object,cong,930.989774,0
4963,P17,lo,face,cong,1138.31449,0
5303,P18,lo,face,cong,1249.872108,0
2362,P08,lo,face,incong,1180.88709,0
8078,p53,lo,object,cong,1215.052954,1
3977,P14,lo,face,incong,889.6482489,1
9687,p59,ffa,object,incong,1177.046539,1
13812,p73,ffa,object,cong,847.7255433,0
1390,P05,ffa,face,cong,1069.365507,1
2737,P09,lo,face,cong,537.948382,1
13714,p72,lo,object,cong,783.6504962,1
2336,P08,ffa,face,cong,420.1202163,1
7880,p53,ffa,object,cong,676.1839813,0
11,P01,ffa,face,incong,1288.458444,0
5999,P21,ffa,face,cong,579.8218003,1
10878,p62,lo,object,cong,896.582786,0
13484,p72,ffa,object,cong,571.508939,1
11815,p65,lo,object,cong,823.0363152,0
6516,P22,lo,face,cong,668.7637211,1
9511,p58,ffa,object,cong,594.4372847,1
14061,p74,ffa,object,cong,807.4218356,0
13101,p69,lo,object,cong,498.7690062,1
12428,p67,lo,object,cong,875.2816342,0
8167,p54,ffa,object,cong,1108.436588,1
12084,p66,lo,object,cong,662.0637639,1
2651,P09,ffa,face,cong,721.6069024,0
12282,p67,ffa,object,cong,795.3882424,1
6474,P22,lo,face,cong,1090.555746,0
8816,p56,ffa,object,cong,1254.402047,1
9792,p59,ffa,object,cong,1114.539268,1
12538,p68,ffa,object,cong,778.5005764,0
2977,P10,lo,face,cong,728.5631935,1
5409,P19,ffa,face,cong,1056.076538,1
10904,p62,lo,object,cong,434.7156905,1
7993,p53,lo,object,cong,953.7083469,0
5200,P18,lo,face,incong,666.3338773,1
448,P02,ffa,face,cong,869.4496985,1
1689,P06,ffa,face,cong,484.6702066,0
2459,P08,lo,face,incong,435.19173,0
4082,P15,ffa,face,cong,885.2662623,1
10755,p62,ffa,object,cong,1132.571839,0
10121,p60,ffa,object,incong,811.2924267,1
6796,P23,lo,face,incong,1027.493061,1
509,P02,lo,face,incong,1282.572631,0
1591,P06,ffa,face,cong,1181.230494,1
11274,p64,ffa,object,incong,1132.163514,1
13337,p70,lo,object,cong,779.5661954,1
